"corpus";"soneto_n";"año";"incipit";"verso_n";"texto";"patron_binario";"sil_metricas";"sinalefas";"estrofa";"fuente_xml"
"segura_B";"356";"1621";"";"9";"Piedras lavó ya el Ganges, hierbas Ida";"10010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"356";"1621";"";"10";"escondió a otros, la de tu serpiente,";"0010000010";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"356";"1621";"";"11";"o más limada hoy o más lamida,";"0101101010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"356";"1621";"";"12";"en polvo, en jugo virtüosamente";"0101000010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"356";"1621";"";"13";"soliciten salud, produzgan vida:";"00100101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"356";"1621";"";"14";"humano primer Fénix siglos cuente.";"01001101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"357";"1621";"Teatro espacïoso su ribera";"1";"Teatro espacïoso su ribera";"0101100010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"2";"el Manzanares hizo, verde muro";"00010101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"3";"su corvo margen y su cristal puro";"01010000110";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"4";"undosa puente a calidonia fiera.";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"5";"En un hijo del Céfiro la espera";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"6";"garzón real vibrando un fresno duro,";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"7";"de quien aun no estará Marte seguro,";"01100110010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"8";"mintiendo cerdas en su quinta esfera.";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"357";"1621";"";"9";"Ambiciosa la fiera colmilluda,";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"357";"1621";"";"10";"admitió la asta, y su más alta gloria";"00110011010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"357";"1621";"";"11";"en la deidad solicitó, de España.";"00010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"357";"1621";"";"12";"Muera feliz mil veces, que sin duda";"10011100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"357";"1621";"";"13";"siglos ha de lograr más su memoria,";"10100110010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"357";"1621";"";"14";"que frutos ha heredado la montaña.";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"359";"1621";"Ser pudiera tu pira levantada,";"1";"Ser pudiera tu pira levantada,";"10100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"2";"de aromáticos leños construida,";"0010010010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"3";"oh Fénix en la muerte, si en la vida";"11000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"4";"ave aun no de sus pies desengañada.";"11000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"5";"Muere en quietud dichosa y consolada,";"10010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"6";"a la región asciende, esclarecida,";"00010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"7";"pues de más ojos que desvanecida";"00110000010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"8";"tu pluma fue, tu muerte es hoy llorada.";"01010111010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"359";"1621";"";"9";"Purificó el cuchillo, en vez de llama,";"00010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"359";"1621";"";"10";"tu ser primero, y glorïosamente";"0101010010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"359";"1621";"";"11";"de su vertida sangre renacido,";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"359";"1621";"";"12";"alas vistiendo, no de vulgar fama,";"10010000110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"359";"1621";"";"13";"de cristiano valor sí, de fe ardiente,";"00100110110";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"359";"1621";"";"14";"más deberá a su tumba que a su nido.";"10010100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"360";"1621";"Aljófares risueños de Albïela:";"1";"Aljófares risueños de Albïela:";"0100010110";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"2";"al blanco alterno pie fue, vuestra risa,";"01010111010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"3";"en cuantos ya tejió coros Belisa,";"01000110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"4";"undosa de cristal, dulce vihuela;";"01000110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"5";"instrumento hoy de lágrimas, no os duela";"00110100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"6";"su epiciclo, de donde nos avisa";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"7";"que rayos ciñe, que zafiros pisa,";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"8";"que, sin moverse, en plumas de oro vuela;";"00010101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"360";"1621";"";"9";"pastor os duela amante que, si triste";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"360";"1621";"";"10";"la perdió su deseo en vuestra arena,";"00100101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"360";"1621";"";"11";"su memoria en cualquier región la asiste,";"00100101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"360";"1621";"";"12";"lagrimoso informante de su pena";"00100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"360";"1621";"";"13";"en las cortezas que el aliso viste,";"00010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"360";"1621";"";"14";"en los suspiros cultos de su avena.";"00010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"375";"1622";"Al tronco descansaba de una encina";"1";"Al tronco descansaba de una encina";"01000101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"2";"que invidia de los bosques fue, lozana,";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"3";"cuando segur legal una mañana";"10010110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"4";"alto horror me dejó con su rüina.";"10010010010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"5";"Laurel que de sus ramas hizo dina";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"6";"mi lira, ruda sí, mas castellana,";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"7";"hierro luego fatal su pompa vana";"10100101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"8";"(culpa tuya, Calíope) fulmina.";"10100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"375";"1622";"";"9";"En verdes hojas cano el de Minerva";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"375";"1622";"";"10";"árbol culto, del sol yace abrasado,";"10100110010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"375";"1622";"";"11";"aljófar, sus cenizas, de la hierba.";"01000100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"375";"1622";"";"12";"¡Cuánta esperanza miente a un desdichado!";"10010100010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"375";"1622";"";"13";"¿A qué más desengaños me reserva,";"01100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"375";"1622";"";"14";"a qué escarmientos me vincula el hado?";"01010001010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"387";"1623";"Mariposa, no solo no cobarde,";"1";"Mariposa, no solo no cobarde,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"2";"mas temeraria, fatalmente ciega,";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"3";"lo que la llama al Fénix aun le niega";"00010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"4";"quiere obstinada que a sus alas guarde,";"10010001010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"5";"pues en su daño arrepentida tarde,";"00010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"6";"del esplendor solicitada, llega";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"7";"a lo que luce, y ambiciosa entrega";"00010001010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"8";"su mal vestida pluma a lo que arde;";"0101010010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"387";"1623";"";"9";"yace gloriosa en la que dulcemente";"10010000010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"387";"1623";"";"10";"huesa le ha prevenido abeja breve,";"10100101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"387";"1623";"";"11";"¡suma felicidad a yerro sumo!";"10000101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"387";"1623";"";"12";"No a mi ambición contrario tan luciente,";"00010100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"387";"1623";"";"13";"menos activo, sí, cuanto más leve,";"10010110110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"387";"1623";"";"14";"cenizas la hará, si abrasa el humo.";"0100101010";"10";"3";"terceto";"OBVIL_auto"
"segura_B";"390";"1623";"Oro no rayó así flamante grana";"1";"Oro no rayó así flamante grana";"10001101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"2";"como vuestra purpúrea edad ahora,";"101001001010";"12";"1";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"3";"las dos que admitió estrellas vuestra aurora,";"01001101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"4";"y soles expondrá vuestra mañana.";"01000110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"5";"Ave, aunque muda, yo, émula vana";"1101010010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"6";"de la más culta, de la más canora,";"00110001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"7";"en este, en aquel sauce que decora";"01001100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"8";"verdura sí, bien que verdura cana,";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"390";"1623";"";"9";"insinuaré vuestra hermosura, cuanta";"00011001010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"390";"1623";"";"10";"contiene vuestro albor, y dulce espera";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"390";"1623";"";"11";"en horas no caducas vuestro día.";"01000101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"390";"1623";"";"12";"Responda, pues, mi voz a beldad tanta;";"01000100110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"390";"1623";"";"13";"mas no responderá, aunque Apolo quiera,";"00000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"390";"1623";"";"14";"que la beldad es vuestra, la voz mía.";"00011100110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"394";"1623";"Sople rabiosamente conjurado";"1";"Sople rabiosamente conjurado";"10000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"2";"contra mi leño el austro embravecido,";"10010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"3";"que me ha de hallar el último gemido,";"01010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"4";"en vez de tabla, al áncora abrazado.";"01010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"5";"¿Qué mucho si, del mármol desatado,";"11000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"6";"deidad no ingrata la Esperanza ha sido";"01010001110";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"7";"en templo que de velas hoy vestido";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"8";"se venera, de mástiles besado?";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"394";"1623";"";"9";"Los dos lucientes ya del cisne pollos,";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"394";"1623";"";"10";"de Leda hijos, adoptó: mi entena";"0110001010";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"394";"1623";"";"11";"lo testifique dellos ilustrada.";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"394";"1623";"";"12";"¿Qué fuera del cuitado, que entre escollos,";"11000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"394";"1623";"";"13";"que entre montes, que cela el mar, de arena,";"10100101010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"394";"1623";"";"14";"derrotado seis lustros ha que nada?";"00101101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"395";"1623";"Cuantos forjare más hierros el hado";"1";"Cuantos forjare más hierros el hado";"10010110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"2";"a mi esperanza, tantos oprimido";"00010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"3";"arrastraré cantando, y su rüido";"0001010010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"4";"instrumento a mi voz será, acordado.";"00100101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"5";"Joven mal de la invidia perdonado,";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"6";"de la cadena tarde redimido,";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"7";"de quien por no adorarlo fue vendido,";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"8";"por haberlo vendido fue adorado.";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"395";"1623";"";"9";"¿Qué piedra se le opuso al soberano";"11000100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"395";"1623";"";"10";"poder, calificada aun de real sello,";"010001100110";"12";"1";"terceto";"OBVIL_auto"
"segura_B";"395";"1623";"";"11";"que el remedio frustrase del que espera?";"00100100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"395";"1623";"";"12";"Conducido alimenta, de un cabello,";"00100100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"395";"1623";"";"13";"uno a otro profeta. Nunca en vano";"1100101010";"10";"3";"terceto";"OBVIL_auto"
"segura_B";"395";"1623";"";"14";"fue el esperar, aun entre tanta fiera.";"10011101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"398";"1624";"Undosa tumba da al farol del día";"1";"Undosa tumba da al farol del día";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"2";"quien ya cuna le dio a la hermosura,";"1010010010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"3";"al sol que admirará la edad futura,";"01000101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"4";"al esplendor augusto de María.";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"5";"Real, pues, ave, que la región fría";"01010000110";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"6";"del Arturo corona, esta luz pura";"00100110110";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"7";"solicita no sólo, mas, segura,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"8";"a tanta lumbre vista y pluma fía.";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"398";"1624";"";"9";"Bebiendo rayos en tan dulce esfera,";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"398";"1624";"";"10";"querrá el Amor, querrá el cielo, que cuando";"01010110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"398";"1624";"";"11";"el luminoso objeto sea consorte,";"000101010010";"12";"1";"terceto";"OBVIL_auto"
"segura_B";"398";"1624";"";"12";"entre castos afectos verdadera";"10100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"398";"1624";"";"13";"divina luz su ánimo inflamando,";"0101100010";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"398";"1624";"";"14";"Fénix renazca a Dios, si águila al norte.";"10010110010";"11";"3";"terceto";"OBVIL_auto"
"dudoso";"422";"";"—¿Qué es, hombre o mujer, lo que han colgado?";"1";"—¿Qué es, hombre o mujer, lo que han colgado?";"1100101010";"10";"3";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"2";"—Uno y otro: él, dorado, ella, amarilla.";"10110110010";"11";"4";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"3";"—¿Cómo es su nombre? —Alfanje y banderilla,";"11010100010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"4";"moros ambos, y cada cual errado.";"10100101010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"5";"—¿Qué quieren ser? —Vergüenza de un soldado,";"11010100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"6";"aunque él los cuelga aquí por maravilla.";"11010100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"7";"—¿Qué piden a la iglesia? —Su capilla,";"11000100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"8";"si a necedades vale lo sagrado.";"00010100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"422";"";"";"9";"—Pues, maldito dïablo, reconoce";"00101100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"422";"";"";"10";"tu sentencia de olvido, y da la gloria";"00100101010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"422";"";"";"11";"al conde, tu señor, de esos despojos,";"01000110010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"422";"";"";"12";"y, pues quien fama y número a los doce";"00110100010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"422";"";"";"13";"creció no cuelga señas de victoria,";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"422";"";"";"14";"no hagas lenguas tú de nuestros ojos.";"1010101010";"10";"1";"terceto";"OBVIL_auto"
"dudoso";"424";"1593";"Huésped, sacro señor, no: peregrino";"1";"Huésped, sacro señor, no: peregrino";"10100100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"2";"llegué a vuestro palacio. El cielo sabe";"01100101010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"3";"cuánto el deseo hizo más süave";"100110110";"9";"2";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"4";"la fatiga del áspero camino.";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"5";"Mas ay, que apriesa en mis alcances vino";"01010001010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"6";"la cruda enfermedad, ministro grave";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"7";"de aquella inexorable en quien no cabe";"01000101010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"8";"piedad, si no es de solo lo divino.";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"424";"1593";"";"9";"Conseguí la salud por la piadosa";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"424";"1593";"";"10";"grandeza vuestra. Libre destos daños";"01010101010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"424";"1593";"";"11";"piséis del Betis la ribera umbrosa,";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"424";"1593";"";"12";"y, en púrpura teñidos vuestros paños,";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"424";"1593";"";"13";"concédaos Dios, en senectud dichosa,";"010010001010";"12";"0";"terceto";"OBVIL_auto"
"dudoso";"424";"1593";"";"14";"en blancas plumas ver volar los años.";"01010101010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"425";"";"Señora doña Luisa de Cardona,";"1";"Señora doña Luisa de Cardona,";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"2";"del bel donaire y del color quebrado,";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"3";"así goce el galán iluminado,";"01100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"4";"y logre la capilla cagalona,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"5";"que de su vista queda la persona";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"6";"con ciertos dolorcillos en un lado,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"7";"que, si no son dolores de costado,";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"8";"son flechas del que a nadie no perdona.";"11000100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"425";"";"";"9";"Mil ratos he pasado sin sentido";"11010100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"425";"";"";"10";"después que Dios no quiere que la vea,";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"425";"";"";"11";"quiero decir, los que pasé durmiendo.";"10010001010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"425";"";"";"12";"Si ausencia por allá no causa olvido,";"01000101010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"425";"";"";"13";"cuando en melada trate, o en jalea,";"1001010010";"10";"3";"terceto";"OBVIL_auto"
"dudoso";"425";"";"";"14";"en sus manos mi espíritu encomiendo.";"00100100010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"435";"1606";"En una fortaleza preso queda";"1";"En una fortaleza preso queda";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"2";"quien no tuvo templanza, y desplumado";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"3";"cual la corneja morirá enjaulado,";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"4";"infamando sus plumas la almoneda.";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"5";"¡Oh, qué bien está el Prado en la Alameda,";"11001100010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"6";"mejor que la Alameda está en el Prado!,";"01000101010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"7";"y en un cofre estuviera más guardado,";"00100101010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"8";"que esta es cárcel de gatos de moneda.";"11100100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"435";"1606";"";"9";"¿Por qué le llaman Prado, si es montaña";"01010101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"435";"1606";"";"10";"de Jaca, y aun de Génova, que abriga";"01010100010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"435";"1606";"";"11";"bandoleros garduños en España?";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"435";"1606";"";"12";"Su nombre a cada cosa se le diga:";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"435";"1606";"";"13";"si es Prado, Vaca sea su guadaña,";"11010100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"435";"1606";"";"14";"si es montaña, Madera le persiga.";"10100100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"436";"1606";"Senteme a las riberas de un bufete";"1";"Senteme a las riberas de un bufete";"01000100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"2";"a jugar con el tiempo a la primera;";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"3";"pasose el año, y luego a la tercera";"01010100010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"4";"carta brujuleada me entró un siete.";"10000100110";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"5";"Hizo mi edad cuarenta y cinco, y mete";"10010101010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"6";"una corona la ambición fullera,";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"7";"y aunque es de falso, pide que le quiera";"11010100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"8";"la que traigo debajo del bonete.";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"436";"1606";"";"9";"Piérdase un vale, que el valer hogaño";"10010001010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"436";"1606";"";"10";"no es muy seguro: no haya mazo alguno";"11010101010";"11";"3";"terceto";"OBVIL_auto"
"dudoso";"436";"1606";"";"11";"cuya Madera pueda dar cuidado.";"10010101010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"436";"1606";"";"12";"Éntrome en la baraja, y no me engaño,";"10000100010";"11";"3";"terceto";"OBVIL_auto"
"dudoso";"436";"1606";"";"13";"que, aunque pueda ganar ciento por uno,";"10100110010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"436";"1606";"";"14";"yo no quiero ver Vacas en mi prado.";"10101100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"438";"";"Érase en Cuenca lo que nunca fuera,";"1";"Érase en Cuenca lo que nunca fuera,";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"2";"érase un caminante muy ayuno;";"10000101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"3";"pidió un mollete, si había tierno alguno,";"010100101010";"12";"3";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"4";"y diéronle un biscocho de galera.";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"5";"Desta piedad fue un ángel la arrobera,";"10011100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"6";"y si pidiera más el importuno,";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"7";"le dieran los peñascos uno a uno";"0100010110";"10";"2";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"8";"que el Júcar lava en su áspera ribera.";"01010100010";"11";"3";"cuarteto";"OBVIL_auto"
"dudoso";"438";"";"";"9";"De biscochos apela el caminante";"00100100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"438";"";"";"10";"para piedras, que en Cuenca eso se usa,";"1010011010";"10";"3";"terceto";"OBVIL_auto"
